Date,close,open,dailyreturn,macd,rsi,k,d,r,before1day,before2day,before3day,before4day,before5day
2015-03-04,0.0228656139289948,111.63733599589908,0.0,0.5496165839730489,0.5795155774667154,0.333337988770122,0.3589768570252875,0.333337988770122,0.0228656139289948,0.0217884786213139,0.0228656139289948,0.0257379011384591,0.0232246369482497
2015-03-05,0.0225065761875363,111.63733673095705,-0.0033222525737496,0.5468184871639337,0.5449825228540303,0.2500048102357953,0.2916713995029588,0.2500048102357952,0.0228656139289948,0.0228656139289948,0.0217884786213139,0.0228656139289948,0.0257379011384591
2015-03-06,0.0217884786213139,110.89306640625,-0.006666858476754,0.5428330268240329,0.4756294906632966,0.0909086161509471,0.1704567131933714,0.090908616150947,0.0225065761875363,0.0228656139289948,0.0228656139289948,0.0217884786213139,0.0228656139289948
2015-03-09,0.0192752217922062,109.77670571238724,-0.0234898220678176,0.5341736112591334,0.3019597541938433,0.0625001356489021,0.0767043758999249,0.0625001356489021,0.0217884786213139,0.0225065761875363,0.0228656139289948,0.0228656139289948,0.0217884786213139
2015-03-10,0.0181981085678308,107.91608572006226,-0.0103092587394614,0.5263751510201148,0.2504151054809573,0.0,0.0312500678244514,0.0,0.0192752217922062,0.0217884786213139,0.0225065761875363,0.0228656139289948,0.0228656139289948
2015-03-11,0.0196342448114611,106.79969460996864,0.0138887198163737,0.5252240030400224,0.3945127255038903,0.3529397927173866,0.1764698963586935,0.3529397927173866,0.0181981085678308,0.0192752217922062,0.0217884786213139,0.0225065761875363,0.0228656139289948
2015-03-12,0.0210704178606005,109.40458534859322,0.0136988167311165,0.5281411459882133,0.5093677660811785,0.625000732701439,0.4889702627094129,0.625000732701439,0.0196342448114611,0.0181981085678308,0.0192752217922062,0.0217884786213139,0.0225065761875363
2015-03-13,0.0217884786213139,110.1488176384228,0.006756605123849,0.5317362070158972,0.5600830475620104,0.9230769796969632,0.7740388561992012,0.9230769796969632,0.0210704178606005,0.0196342448114611,0.0181981085678308,0.0192752217922062,0.0217884786213139
2015-03-16,0.0196342448114611,110.893062696065,-0.0201342609716039,0.528972477813448,0.397943019318988,0.4615381063763828,0.6923075430366731,0.4615381063763828,0.0217884786213139,0.0210704178606005,0.0196342448114611,0.0181981085678308,0.0192752217922062
2015-03-17,0.0217884786213139,110.5209420223364,0.0205479793502816,0.5324028100590915,0.5474532746114398,0.8571429547835455,0.6593405305799642,0.8571429547835454,0.0196342448114611,0.0217884786213139,0.0210704178606005,0.0196342448114611,0.0181981085678308
2015-03-18,0.0250198477388476,112.3815880691578,0.0302015634563139,0.5419050152632484,0.6903770238880921,0.9545456011777472,0.9058442779806464,0.9545456011777472,0.0217884786213139,0.0196342448114611,0.0217884786213139,0.0210704178606005,0.0196342448114611
2015-03-19,0.0253788560358988,113.49793050196264,0.0032570553337445,0.5480487056952703,0.7031734375751515,0.8888888445116585,0.9217172228447028,0.8888888445116585,0.0250198477388476,0.0217884786213139,0.0196342448114611,0.0217884786213139,0.0210704178606005
2015-03-20,0.0253788560358988,112.7536817773596,0.0,0.5510662258481298,0.7031734375751514,0.8888888445116585,0.8888888445116581,0.8888888445116585,0.0253788560358988,0.0250198477388476,0.0217884786213139,0.0196342448114611,0.0217884786213139
2015-03-23,0.0250198477388476,114.61433485198876,-0.0032464813643009,0.5512354177902894,0.6631127244968431,0.8333379189801969,0.8611133817459277,0.833337918980197,0.0253788560358988,0.0253788560358988,0.0250198477388476,0.0217884786213139,0.0196342448114611
2015-03-24,0.0235836894119118,114.24220567961338,-0.0130293566395784,0.5471966285099837,0.5177241632020955,0.4615431440390923,0.6474405315096448,0.4615431440390923,0.0250198477388476,0.0253788560358988,0.0253788560358988,0.0250198477388476,0.0217884786213139
2015-03-25,0.0232246369482497,113.1258177094112,-0.0033004588853776,0.5432710085900948,0.4849016596723531,0.1999965421920125,0.3307698431155526,0.1999965421920124,0.0235836894119118,0.0250198477388476,0.0253788560358988,0.0253788560358988,0.0250198477388476
2015-03-26,0.0192752217922062,108.2882080078125,-0.0364237742952735,0.5313232348157547,0.2519988038804753,0.0952383364360678,0.1476174393140405,0.0952383364360678,0.0232246369482497,0.0235836894119118,0.0250198477388476,0.0253788560358988,0.0253788560358988
2015-03-27,0.0171209953434553,107.17183902138156,-0.0206185174789228,0.5191836541446431,0.184166852008045,0.0,0.0476191682180343,0.0,0.0192752217922062,0.0232246369482497,0.0235836894119118,0.0250198477388476,0.0253788560358988
2015-03-30,0.0171209953434553,106.0554656982422,0.0,0.5124196390835482,0.1841668520080449,0.0416666339637083,0.0208333169818546,0.0416666339637081,0.0171209953434553,0.0192752217922062,0.0232246369482497,0.0235836894119118,0.0250198477388476
2015-03-31,0.0192752217922062,107.17183472938144,0.0210525906879999,0.5141597965053633,0.3853384177973355,0.3043472383782621,0.1730069361709856,0.304347238378262,0.0171209953434553,0.0171209953434553,0.0192752217922062,0.0232246369482497,0.0235836894119118
2015-04-01,0.0181981085678308,107.91608572006226,-0.0103092587394614,0.513526520588151,0.3296222547902354,0.1904762154731252,0.247411726925694,0.1904762154731253,0.0192752217922062,0.0171209953434553,0.0171209953434553,0.0192752217922062,0.0232246369482497
2015-04-02,0.0203523276554799,107.9160739613228,0.0208332221014153,0.5189233987268081,0.4902644614145139,0.8333328237316668,0.5119045196023961,0.8333328237316667,0.0181981085678308,0.0192752217922062,0.0171209953434553,0.0171209953434553,0.0192752217922062
2015-04-07,0.0196342448114611,109.03244083874849,-0.0068027784898558,0.5211171368396652,0.4437680492249936,0.6666642411242343,0.7499985324279504,0.6666642411242343,0.0203523276554799,0.0181981085678308,0.0192752217922062,0.0171209953434553,0.0171209953434553
2015-04-08,0.0174800183627101,108.288196083549,-0.0205479091370264,0.5179732434839404,0.3264835285961755,0.1666636188849429,0.4166639300045888,0.1666636188849429,0.0196342448114611,0.0203523276554799,0.0181981085678308,0.0192752217922062,0.0171209953434553
2015-04-09,0.0174800183627101,107.17182292804851,0.0,0.516699387158989,0.3264835285961755,0.0,0.0833318094424718,0.0,0.0174800183627101,0.0196342448114611,0.0203523276554799,0.0181981085678308,0.0192752217922062
2015-04-10,0.0203523276554799,108.66032274726297,0.0279720495280355,0.5232222968397615,0.5421193135485833,0.8000001199451754,0.4000000599725879,0.8000001199451754,0.0174800183627101,0.0174800183627101,0.0196342448114611,0.0203523276554799,0.0181981085678308
2015-04-13,0.0203523276554799,109.03244714023305,0.0,0.5275602861585913,0.5421193135485833,0.8000001199451754,0.800000119945175,0.8000001199451754,0.0203523276554799,0.0174800183627101,0.0174800183627101,0.0196342448114611,0.0203523276554799
2015-04-14,0.0181981085678308,107.91608572006226,-0.0204080565271275,0.5254291703931444,0.3917834084883781,0.2222262272819931,0.5111131736135844,0.2222262272819931,0.0203523276554799,0.0203523276554799,0.0174800183627101,0.0174800183627101,0.0196342448114611
2015-04-15,0.0174800183627101,106.79969854288169,-0.0069445734734692,0.5227870371537645,0.3508486302560524,0.2499998711253246,0.2361130492036592,0.2499998711253245,0.0181981085678308,0.0203523276554799,0.0203523276554799,0.0174800183627101,0.0174800183627101
2015-04-16,0.0203523276554799,107.9160739613228,0.0279720495280355,0.5282153772711007,0.5551085610853635,0.916666707877437,0.5833332895013809,0.9166667078774368,0.0174800183627101,0.0181981085678308,0.0203523276554799,0.0203523276554799,0.0174800183627101
2015-04-17,0.0171209953434553,106.42759013928864,-0.0306121196584963,0.5242355270649184,0.3767970465909098,0.16667014713971,0.5416684275085737,0.16667014713971,0.0203523276554799,0.0174800183627101,0.0181981085678308,0.0203523276554799,0.0203523276554799
2015-04-20,0.0174800183627101,105.68332538738116,0.0035086212391108,0.5230074371513321,0.4009064566931866,0.2499998711253246,0.2083350091325177,0.2499998711253245,0.0171209953434553,0.0203523276554799,0.0174800183627101,0.0181981085678308,0.0203523276554799
2015-04-21,0.0171209953434553,105.68334125719572,-0.0034963538577064,0.5218439204979717,0.381245732846587,0.1818219705236577,0.2159109208244916,0.1818219705236576,0.0174800183627101,0.0171209953434553,0.0203523276554799,0.0174800183627101,0.0181981085678308
2015-04-22,0.0178390561041686,106.79969787597656,0.0070173863537776,0.5232494499198937,0.4410754827892718,0.3636359969110019,0.2727289837173302,0.3636359969110019,0.0171209953434553,0.0174800183627101,0.0171209953434553,0.0203523276554799,0.0174800183627101
2015-04-23,0.0203523276554799,108.28819835429287,0.0243902717800899,0.5302775395696347,0.6046811338874446,0.999999999999998,0.6818179984555002,0.999999999999998,0.0178390561041686,0.0171209953434553,0.0174800183627101,0.0171209953434553,0.0203523276554799
2015-04-24,0.0243017796170324,110.89309912509606,0.0374152468264021,0.5437002772634861,0.7493558408567914,0.999999999999998,0.9999999999999974,0.999999999999998,0.0203523276554799,0.0178390561041686,0.0171209953434553,0.0174800183627101,0.0171209953434553
2015-04-27,0.0235836894119118,113.87008123114558,-0.0065574978257517,0.549655699109601,0.6926041184349029,0.8695654903979412,0.9347827451989696,0.8695654903979411,0.0243017796170324,0.0203523276554799,0.0178390561041686,0.0171209953434553,0.0174800183627101
2015-04-28,0.0235836894119118,114.24220567961338,0.0,0.552488793483535,0.6926041184349029,0.8333333725271435,0.8514494314625424,0.8333333725271435,0.0235836894119118,0.0243017796170324,0.0203523276554799,0.0178390561041686,0.0171209953434553
2015-04-29,0.0214294703242627,111.6373466722893,-0.0198018736770794,0.5483523672645821,0.5178388976156556,0.5238122044329772,0.6785727884800605,0.5238122044329772,0.0235836894119118,0.0235836894119118,0.0243017796170324,0.0203523276554799,0.0178390561041686
2015-04-30,0.0203523276554799,109.40457153320312,-0.0101012653072354,0.5426642721173803,0.4472962787172937,0.2352934839432226,0.3795528441881002,0.2352934839432225,0.0214294703242627,0.0235836894119118,0.0235836894119118,0.0243017796170324,0.0203523276554799
2015-05-04,0.0207113653969384,110.52094403283073,0.0034013543771229,0.539593705625322,0.4741695241477176,0.1999993643739414,0.2176464241585824,0.1999993643739414,0.0203523276554799,0.0214294703242627,0.0235836894119118,0.0235836894119118,0.0243017796170324
2015-05-05,0.0203523276554799,109.7766959261732,-0.0033898243831197,0.5365875035979301,0.4459322806259863,0.1333330300475569,0.1666661972107496,0.1333330300475569,0.0207113653969384,0.0203523276554799,0.0214294703242627,0.0235836894119118,0.0235836894119118
