Date,close,high,low,open,volume,dailyreturn,macd,rsi,k,d,r
2010-02-22,248.753662109375,251.57508025470054,248.2834208726861,249.22390334606388,5473320,,,,,,
2010-02-23,251.1048126220703,251.1048126220703,245.9322473866518,249.69411833510247,4087140,0.009451722208863478,,,,,
2010-02-24,248.28347778320312,249.69420181663014,246.87278302459057,249.22396047215446,3353760,-0.011235686044430704,,,,,
2010-02-25,238.40855407714844,245.9322975073803,236.9978448652773,245.9322975073803,9456420,-0.03977277825420711,,,,,
2010-02-26,237.468017578125,238.4084852353386,233.23590580196333,238.4084852353386,9937860,-0.003945061881961975,,,,,
2010-03-01,243.58114624023438,246.40253568885765,234.17646595346724,237.46811137253917,7923360,0.02574295572286145,,43.86508854060706,56.41061142055373,,-43.58938857944627
2010-03-02,242.64065551757812,245.9323006287852,242.17041422851761,245.9323006287852,3777060,-0.0038610981891377127,,41.06018025269798,52.63192544622878,54.521268433391256,-47.36807455377122
2010-03-03,246.87274169921875,246.87274169921875,243.11087012276246,245.46204717675002,4537980,0.01744178514772443,,56.18793854349868,82.85691231402664,67.74441888012771,-17.14308768597336
2010-03-04,241.7001495361328,247.34295629231528,241.7001495361328,247.34295629231528,2937600,-0.020952463716662706,,40.82107611560491,60.00009527121438,71.42850379262052,-39.99990472878562
2010-03-05,239.34901428222656,244.99182201789552,238.87878762295702,243.11088610600586,6063900,-0.009727487791871492,,35.522106400586296,43.33371093017703,51.666903100695706,-56.66628906982297
2010-03-08,248.28347778320312,248.28347778320312,242.17044276687,242.64068411134565,7593900,0.037328181725626575,,59.49733301546282,100.0,71.66685546508852,-0.0
2010-03-09,250.1643829345703,251.57510679345478,246.87275248012824,248.28344706420188,4328880,0.007575635592673491,0.34269257392188024,62.97528269206525,88.88871774614375,94.44435887307188,-11.11128225385625
2010-03-10,252.9857635498047,252.9857635498047,250.16434552871945,251.5750691766653,4581840,0.011278106747803163,1.236880358745907,67.93193500371603,100.0,94.44435887307188,-0.0
2010-03-11,256.7476501464844,256.7476501464844,252.51553749810918,255.3369556886287,5335620,0.014869953723459561,2.2190281157843117,73.58916788252239,100.0,100.0,-0.0
2010-03-12,252.9857635498047,256.7476347280474,252.0452811178408,256.7476347280474,3330300,-0.014652078001622937,2.219021247804278,60.73237097009196,78.94725200484064,89.47362600242032,-21.05274799515936
2010-03-15,249.2239227294922,253.4560356392299,248.28344018296826,252.04531181944398,3939240,-0.01486977277902013,1.6254107799595943,50.206564959628054,48.38704546720101,63.66714873602082,-51.61295453279899
2010-03-16,250.1643829345703,252.04531880493874,249.69417092308632,251.57510679345478,3311940,0.003773555101686199,1.319205325120464,52.66758442764746,33.333312057062486,40.86017876213175,-66.66668794293751
