Date,close,high,low,open,volume,dailyreturn,macd,rsi,k,d,r
2010-02-22,36.73289108276367,37.66677814418987,36.73289108276367,37.66677814418987,47519000,,,,,,
2010-02-23,37.23096466064453,37.29322522466595,36.79515021248528,37.106445907599365,50343000,0.013559335059106559,,,,,
2010-02-24,36.42157745361328,36.85739167592076,36.35931929685354,36.85739167592076,54884000,-0.02173962491728887,,,,,
2010-02-25,36.23481369018555,36.67062806983501,36.04803677747786,36.42159060289323,55655000,-0.005127832907995233,,,,,
2010-02-26,36.60836410522461,36.670624653658614,36.11029159273799,36.234810314608914,30877000,0.010309157878745756,,,,,
2010-03-01,37.10643768310547,37.29321695877317,36.23481135497714,37.044179507881,60146000,0.01360545848072392,,63.7003963042275,65.38418844373108,,-34.61581155626893
2010-03-02,37.293209075927734,37.666762798309,37.0441716776758,37.666762798309,53495000,0.005033395941084873,,68.0468834828125,76.92298032069289,71.15358438221199,-23.077019679307107
2010-03-03,37.35547637939453,37.41773455669463,37.10643892019968,37.10643892019968,32150000,0.0016696686879378309,,69.50757796447118,80.76966608872827,78.84632320471059,-19.230333911271728
2010-03-04,36.857398986816406,37.23095275146443,36.359326508953394,37.23095275146443,53405000,-0.013333450429583227,,48.309491852587364,49.99995051188312,65.38480830030569,-50.00004948811688
2010-03-05,37.60450744628906,37.60450744628906,37.106432612565904,37.230951320996695,59062000,0.02027024369624919,,66.62867262163891,96.0002246236801,73.0000875677816,-3.9997753763198993
2010-03-08,38.10259246826172,38.10259246826172,37.7290362197998,37.91581553152957,43993000,0.013245354235368545,,74.00031697227152,100.0,98.00011231184004,-0.0
2010-03-09,38.16483688354492,38.227097423320366,37.853541309657935,38.102578718766225,29829000,0.001633600530857704,0.31503960877731885,74.83396707622794,96.66658585929711,98.33329292964856,-3.3334141407028794
2010-03-10,38.227108001708984,38.227108001708984,37.85355178467429,38.1648474447045,30540000,0.0016316359049057816,0.34407022578248814,75.76677967844928,100.0,98.33329292964856,-0.0
2010-03-11,38.227108001708984,38.47614310473471,38.10258926269742,38.35162436572315,25340000,0.0,0.3464922371248491,75.76677967844928,88.23539537992865,94.11769768996433,-11.764604620071355
2010-03-12,37.853553771972656,38.28936819389454,37.7290350264239,38.22711000861892,67894000,-0.009771972018380981,0.28346576370170595,57.39077092267956,54.54591781827977,71.39065659910422,-45.45408218172023
2010-03-15,37.23096466064453,38.16485174598677,37.23096466064453,38.16485174598677,37911000,-0.016447309414554856,0.150813143602619,38.645247775849676,0.0,27.27295890913989,-100.0
2010-03-16,37.168697357177734,37.47999297595645,37.168697357177734,37.41773242720245,29394000,-0.0016724601157760421,0.05579826094919582,37.187468068246666,0.0,0.0,-100.0
2010-03-17,37.66676330566406,37.915800707270435,37.293209578251194,37.66676330566406,68876000,0.013400145388472895,0.06159803888436244,53.884824236793236,38.09457864060424,19.047289320302127,-61.90542135939576
2010-03-18,37.60450744628906,37.72902377972303,37.35547002942748,37.417728196144466,70048000,-0.0016528061853841036,0.05418622919641791,51.81867200157769,33.33293866500081,35.71375865280253,-66.66706133499919
2010-03-19,37.35547637939453,37.54225328629206,37.16869947249701,37.35547637939453,45829000,-0.006622372790023201,0.01448549015952949,43.76369394303449,16.666715693610595,24.99982717930571,-83.3332843063894
2010-03-22,36.73289108276367,37.10644495733511,36.60837233290732,37.10644495733511,47044000,-0.016666506680511284,-0.09224534684307883,29.845486124784173,8.000025494072723,12.333370593841666,-91.99997450592727
2010-03-23,37.10643768310547,37.417733309222115,37.044179507881,37.044179507881,48107000,0.010169267632655243,-0.10343936270758292,42.91644702508928,38.09503908317493,23.047532288623835,-61.90496091682507
2010-03-24,37.72903060913086,37.85354934010103,37.41773496920405,37.41773496920405,46973000,0.01677856902735919,-0.023558025448380704,58.41339052679089,85.71469750833907,61.90486829575701,-14.285302491660925
2010-03-25,38.28935623168945,38.28935623168945,37.479988200978305,37.91580248674486,62713000,0.014851312464492228,0.09964651435110028,67.84189898155833,100.0,92.85734875416955,-0.0
2010-03-26,38.60065460205078,38.60065460205078,37.54224908151129,38.16484028477017,77332000,0.008130154199450512,0.21078106463575352,72.06436057585833,100.0,100.0,-0.0
2010-03-29,38.72517395019531,38.787432121539275,38.41387834348152,38.6006552325104,37464000,0.0032258351426484033,0.28510533040330444,73.72063184898829,97.14288833795379,98.57144416897691,-2.857111662046206
2010-03-30,38.72517395019531,38.849692667880234,38.41387834348152,38.849692667880234,29950000,0.0,0.31749448749783227,73.72063184898829,93.10341677681407,95.12315255738395,-6.896583223185925
2010-03-31,38.28935623168945,38.72517051745601,38.28935623168945,38.72517051745601,39228000,-0.011254119066485435,0.26564408165318554,56.75988727927554,60.869204676311334,76.98631072656272,-39.130795323688666
2010-04-01,38.66291427612305,38.911951717111386,38.2893604896376,38.2893604896376,54656000,0.009756185039340615,0.271889662808519,65.03422865199661,82.608674160858,71.73893941858468,-17.39132583914199
2010-04-02,38.849700927734375,38.911959112315074,38.662921623997256,38.911959112315074,17299000,0.00483115810353385,0.28834447744198144,68.63548608801855,95.45464491165593,89.03165953625697,-4.5453550883440705
2010-04-06,39.47228240966797,39.534540578690766,39.09872627054046,39.09872627054046,52915000,0.016025386735709413,0.3677138695109434,77.78635732552408,95.00008419052735,95.22736455109165,-4.999915809472652
2010-04-07,39.534542083740234,39.534542083740234,39.285504648174566,39.534542083740234,48336000,0.0015773010900685946,0.40773120110013394,78.53779023008182,100.0,97.5000420952637,-0.0
2010-04-08,38.78743362426758,39.2232479655509,38.66291490175848,39.098729243041795,48530000,-0.0188976125710566,0.31547545296093915,52.812303737478494,40.00024508452353,70.00012254226178,-59.99975491547647
2010-04-09,39.03647232055664,39.223249222808676,38.53839978955215,38.53839978955215,31569000,0.00642060257715138,0.27868969907049035,58.278767512829674,60.00023084644624,50.0002379654849,-39.99976915355376
2010-04-12,39.2855110168457,39.472290311297705,39.09873409739109,39.41002975481458,34914000,0.006379641434913097,0.2770467220948021,63.37075072400206,75.00045241051562,67.50034162848095,-24.999547589484383
2010-04-13,39.160987854003906,39.28550419535451,38.66291298861357,39.223246024679206,42708000,-0.003169696909081865,0.2474551992800329,59.0467070552475,62.49991272172638,68.75018256612101,-37.50008727827362
2010-04-14,39.7213249206543,39.7213249206543,39.16099416922499,39.285510530655486,55548000,0.014308552908302019,0.2925836635423664,70.07328445217583,100.0,81.2499563608632,-0.0
2010-04-15,40.09487533569336,40.406170944277946,39.845837898826886,40.15713350741147,70894000,0.009404278829703072,0.35625768398991653,75.37693730802445,83.33331105382192,91.66665552691097,-16.666688946178077
2010-04-16,39.22325134277344,39.65906572158149,39.16099316365684,39.5968051674676,49654000,-0.02173903736131544,0.26414287600768915,50.3781304859723,36.6667806967941,60.00004587530802,-63.3332193032059
2010-04-19,38.974212646484375,39.3477688343883,38.84969629218028,38.91195446933233,66249000,-0.0063492619240741455,0.1640181474524951,45.23450287672639,17.857349043456107,27.26206487012511,-82.14265095654389
2010-04-20,39.098731994628906,39.22325072590105,38.84969690708186,39.160992547763605,37426000,0.003194916322594832,0.11271374654467792,48.39578940868386,25.00025911823477,21.428804080845445,-74.99974088176523
2010-04-21,38.849700927734375,39.2855129697943,38.78744036815617,39.16099660063289,44895000,-0.006369287549497504,0.04391188018377079,42.50712868142559,3.846258327149949,14.423258722692367,-96.15374167285005
2010-04-22,38.35161209106445,38.476130790223074,37.853539669426596,38.476130790223074,90506000,-0.012820918173770068,-0.06528390235055781,32.8992163172815,19.51211781133028,11.679188069240123,-80.48788218866972
2010-04-23,38.413875579833984,38.84968987287848,38.3516150379723,38.53839428856053,48869000,0.0016234907836909507,-0.12020116130387493,35.09971815464523,31.034495998472455,25.273306904901375,-68.96550400152755
2010-04-26,39.534542083740234,39.596800255133154,38.849692698430154,38.849692698430154,67358000,0.029173481899195997,-0.00032914537356276696,62.008889253932345,96.42863655018704,63.73156627432975,-3.571363449812959
2010-04-27,39.659061431884766,39.659061431884766,39.28550527259877,39.534542712122764,25300000,0.003149634258587941,0.08855557589451735,63.99914221726678,100.0,98.21431827509352,-0.0
2010-04-28,38.66291427612305,38.97420988985994,38.60065610337449,38.66291427612305,72599000,-0.02511776930154086,0.007024493444255597,42.58335412182865,44.827740297879835,72.41387014893992,-55.172259702120165
2010-04-29,38.35161209106445,38.72516818854032,38.35161209106445,38.72516818854032,40178000,-0.008051699952966174,-0.08361214094304614,37.835481209975065,27.586065811787567,36.20690305483371,-72.41393418821244
2010-04-30,38.47614288330078,39.03647601812935,38.47614288330078,38.47614288330078,43339000,0.003247081033794119,-0.1182956224891285,40.99363937701293,9.524712610141798,18.55538921096469,-90.4752873898582
2010-05-03,38.35161209106445,38.97420321186093,38.22709576690247,38.97420321186093,22418000,-0.0032365716234611375,-0.15048000163104547,38.63811053114479,8.695482524961264,9.110097567551538,-91.30451747503874
2010-05-04,37.97807693481445,38.60066835997535,37.85355817478272,38.53841016745838,38039000,-0.009739751105196204,-0.21257497659018298,32.01627069912426,6.896623395273994,7.7960529601176365,-93.10337660472601
2010-05-05,37.23096466064453,37.48000216673487,37.23096466064453,37.29322522466595,93944000,-0.019672198659565265,-0.33928125138611875,22.685054483994747,0.0,3.448311697637004,-100.0
2010-05-06,37.0441780090332,37.29321544984906,36.85740111591984,37.230954902146564,48824000,-0.0050169705059717185,-0.42557971212863066,20.860976680970154,8.571384715778963,4.285692357889489,-91.42861528422104
2010-05-07,36.98192596435547,37.417737995503124,36.42159281716927,36.483851000191095,61514000,-0.0016804811990308588,-0.46724038277100277,20.211025247331662,21.42861092153055,14.999997818654762,-78.57138907846945
2010-05-10,37.23096466064453,37.3554834136897,36.73289202346154,36.98192952955187,56272000,0.006734065081658969,-0.4390416025377917,30.59225209257245,31.707613710200704,26.568112315865633,-68.2923862897993
2010-05-11,37.4177360534668,37.7290317024141,37.29321969388573,37.60451534283304,67770000,0.005016560664615088,-0.37807065707796284,37.86752395839745,45.71402949228434,38.71082160124253,-54.28597050771566
2010-05-12,37.4177360534668,37.97806917157087,37.355477873676264,37.97806917157087,27694000,0.0,-0.3246015952251824,37.86752395839745,63.99989524289951,54.85696236759193,-36.00010475710049
2010-05-13,38.10259246826172,38.28936940499388,37.66677803255495,37.7290362197998,39828000,0.018302989090957178,-0.18770619126537014,60.00403315774105,90.00003865827995,76.99996695058974,-9.999961341720047
2010-05-14,38.10259246826172,38.28936940499388,37.66677803255495,37.79129678204226,31551000,0.0,-0.09671638925602366,60.00403315774104,90.00003865827995,90.00003865827995,-9.999961341720047
2010-05-17,36.857398986816406,37.666767060218405,36.79513844271045,37.666767060218405,73173000,-0.03268001993519265,-0.2016726212319071,31.04507300848077,7.999278680959182,48.99965866961957,-92.00072131904082
2010-05-18,37.0441780090332,37.35547362255449,36.98191983632777,37.106436181738644,30445000,0.0050676126734718885,-0.2316127751565702,36.556477826761245,16.6667384500036,12.333008565481398,-83.33326154999641
2010-05-19,36.919654846191406,37.10643171683046,36.48384056470245,36.732877975552356,48408000,-0.0033614772829196893,-0.25594832811626134,34.359397953585514,24.13776350526831,20.402250977635962,-75.86223649473169
2010-05-20,36.67062759399414,37.16870014641737,36.67062759399414,37.044181414562246,31637000,-0.00674511322586091,-0.2922449119259838,30.02836780779066,10.345280846444085,17.241522175856204,-89.65471915355592
2010-05-21,36.60836410522461,36.79514100053246,36.04803341930106,36.29706848804584,45655000,-0.0016979117308515423,-0.3095470473882429,28.934100394836392,24.99985229792951,17.672566572186806,-75.00014770207049
2010-05-24,36.73289108276367,37.10644495733511,36.54611414547796,37.10644495733511,19294000,0.0034015990766791404,-0.2899767784915639,34.64956408455993,42.30823689279094,33.65404459536023,-57.69176310720906
2010-05-25,36.359317779541016,36.67061330034189,36.17253856706341,36.60835277118391,48371000,-0.010169994580087605,-0.3146647755837435,26.87005213193696,23.808688111728067,33.05846250225951,-76.19131188827193
2010-05-26,36.67062759399414,36.73288577242307,36.42159013028389,36.67062759399414,42766000,0.008562036734041767,-0.27470283013646224,40.27862613295623,55.55569373377686,39.68219092275247,-44.44430626622314
2010-05-27,36.546112060546875,36.919665913807314,35.923520721781166,36.42159331779424,55467000,-0.0033955113838209927,-0.2548947870729563,37.02068145768452,50.000130619537536,52.77791217665721,-49.999869380462464
2010-05-28,36.546112060546875,36.981926472682375,36.2970745750416,36.67063080329952,61106000,0.0,-0.2317187264489533,37.02068145768451,52.6315481628594,51.31583939119848,-47.3684518371406
2010-05-31,37.4799919128418,37.4799919128418,36.60836325498619,36.7951401459561,25365000,0.02555346655610702,-0.08437678724394715,66.38544063640879,100.0,76.31577408142971,-0.0
