Date,close,high,low,open,volume,dailyreturn,macd,rsi,k,d,r
2010-02-22,54.00996398925781,55.41542583861396,53.608402110478806,55.41542583861396,50570240,,,,,,
2010-02-23,54.00996398925781,54.41152586803681,53.4076211710893,54.00996398925781,37290538,0.0,,,,,
2010-02-24,53.206825256347656,53.80916790498353,53.20682525634766,53.80916790498353,27292194,-0.014870195674818398,,,,,
2010-02-25,51.39980697631836,53.407611271685084,50.99824517197112,53.407611271685084,81910522,-0.03396215187286933,,,,,
2010-02-26,50.99824523925781,52.20293065388899,50.59668343438075,50.59668343438075,47174722,-0.007812514495347478,,,,,
2010-03-01,52.403717041015625,53.006055085003744,51.600593347204814,52.403717041015625,40204729,0.02755921885476753,,40.62339307684417,37.500108016718535,,-62.49989198328147
2010-03-02,53.40760803222656,54.21073159220728,53.006046252236196,53.407608032226555,60881756,0.019156866113623217,,55.95842548934303,73.68389774232126,55.592002879519896,-26.316102257678732
2010-03-03,53.6083869934082,53.809167876179345,53.20682522786591,53.809167876179345,23760916,0.0037593700332074764,,58.52898063178966,83.33324370637814,78.50857072434971,-16.666756293621862
2010-03-04,53.6083869934082,54.21072964172164,53.006044345094764,54.21072964172164,32631535,0.0,,58.52898063178966,83.33324370637814,83.33324370637814,-16.666756293621862
2010-03-05,53.80916976928711,54.2107315489571,53.40760798961713,54.2107315489571,27707184,0.0037453612604236852,,61.74434690292039,88.88886352965288,86.11105361801552,-11.111136470347125
2010-03-08,55.21463394165039,55.21463394165039,54.009953270757634,54.612295969388725,45942091,0.02611941753402558,,76.83257157217886,100.00000000000001,94.44443176482645,-0.0
2010-03-09,55.415409088134766,55.616189966834,54.813071178405984,55.214628209435524,35712339,0.003636266912437458,0.43619623712270794,78.29973653346585,92.30767521064796,96.15383760532399,-7.6923247893520434
2010-03-10,55.415409088134766,55.616189966834,55.013852057105225,55.41540908813476,23845766,0.0,0.5135121834966512,78.29973653346583,92.30767521064796,92.30767521064796,-7.6923247893520434
2010-03-11,55.21463394165039,56.017757539825176,55.21463394165039,56.017757539825176,34687976,-0.003623092381490056,0.5111937940325575,71.75605489225234,73.33333069098315,82.82050295081555,-26.66666930901685
2010-03-12,55.21463394165039,55.415414841194085,54.41151506984503,55.415414841194085,26434444,0.0,0.4873225127506302,71.75605489225234,69.2307439583004,71.28203732464178,-30.76925604169961
2010-03-15,53.80916976928711,55.41541216159788,53.80916976928712,55.41541216159788,24293153,-0.025454559272249155,0.2661381106641727,38.9464066026476,-3.2171813374978373e-13,34.61537197915004,-100.00000000000033
2010-03-16,55.01386642456055,55.01386642456055,54.009961768884004,54.61230456228993,26457584,0.022388315233977885,0.2796179491902109,58.47563830757472,54.5460167507828,27.273008375391246,-45.4539832492172
2010-03-17,56.01776123046875,56.01776123046875,55.2146375793814,55.61619940492508,50628863,0.018248032199024378,0.4078559381250386,68.53891427974936,100.0,77.27300837539141,-0.0
2010-03-18,56.01776123046875,56.21854214324059,55.61619940492508,56.21854214324059,33373582,0.0,0.46743468140982714,68.53891427974936,91.66667158043386,95.83333579021694,-8.333328419566143
2010-03-19,56.01776123046875,56.01776123046875,55.41541849215324,56.01776123046875,18416947,0.0,0.4828972325639356,68.53891427974936,91.66667158043386,91.66667158043386,-8.333328419566143
2010-03-22,55.01386642456055,55.6162044915963,54.81308549342524,55.6162044915963,14827046,-0.017921009048861625,0.3386347458861536,48.30853506556742,50.00043448230778,70.83355303137083,-49.99956551769222
2010-03-23,55.415409088134766,55.816970845533234,55.214628209435524,55.41540908813476,14495362,0.0072989355170089976,0.289508770194594,54.72311313988614,63.635778691558954,56.818106586933375,-36.364221308441046
2010-03-24,54.81306838989258,56.017748874433174,54.81306838989258,55.61618713746341,27676330,-0.01086955249728827,0.16766204357129055,44.7311452186722,0.0,31.817889345779484,-100.0
2010-03-25,54.81306838989258,54.81306838989258,53.80916404746817,54.41150665292282,50588753,0.0,0.08664865743319439,44.7311452186722,41.66653395687014,20.833266978435077,-58.33346604312986
2010-03-26,54.00996398925781,54.81308774681582,53.80918304986831,54.41152586803681,43657328,-0.014651695740186987,-0.07202808624752066,33.12024158186733,9.091741279721965,25.37913761829606,-90.90825872027803
2010-03-29,55.21463394165039,55.21463394165039,54.612295969388725,54.81307686893242,28916674,0.022304587217132354,-0.0059079667831127836,54.41775942718228,63.63667254354863,36.36420691163531,-36.36332745645137
2010-03-30,55.61619186401367,55.81697274956194,55.21463009291712,55.616191864013665,29834590,0.007272672001912284,0.0872671266897953,59.56793026421002,81.81835691720681,72.72751473037773,-18.181643082793187
2010-03-31,55.21463394165039,55.81697664028148,55.21463394165039,55.61619574073779,18528022,-0.007220162130933461,0.08679313290838309,52.45578522127182,63.63667254354863,72.72751473037773,-36.36332745645137
2010-04-01,56.218544006347656,56.218544006347656,55.41542032864444,55.61620124807024,42720900,0.018181956358855444,0.215075315180421,64.99448324967703,100.0,81.81833627177433,-0.0
2010-04-02,56.01776123046875,56.620103968784264,55.81698031769692,56.21854214324059,19891784,-0.003571468799623001,0.2566777926935373,61.12555671057825,78.5713381596018,89.28566907980091,-21.42866184039821
2010-04-06,57.624000549316406,58.02556235216346,56.419319867144694,56.419319867144694,50449908,0.028673750674170106,0.4823513852058383,75.26207173117643,88.2352632987111,83.40330072915646,-11.764736701288902
2010-04-07,58.02555465698242,58.22633553177897,57.22243588416505,58.22633553177897,30362199,0.006968521863079502,0.6504974438799636,77.69533422718948,93.3333163261668,90.78428981243897,-6.666683673833205
