Date,close,high,low,open,volume,dailyreturn,macd,rsi,k,d,r
2010-02-22,7560.0048828125,7619.834682711304,7553.254914201843,7619.834682711304,3187400,,,,,,
2010-02-23,7597.40478515625,7597.40478515625,7502.415478616256,7575.585061906142,2992800,0.0049470738344068454,,,,,
2010-02-24,7529.63525390625,7585.15501781324,7515.345280637687,7516.43560764885,2858200,-0.008920089578800305,,,,,
2010-02-25,7426.92578125,7568.385091173184,7400.385864327683,7568.385091173184,3420800,-0.013640696951816578,,,,,
2010-02-26,7436.06591796875,7479.245406995329,7383.6462370394775,7451.135672919755,2737400,0.001230675650728319,,,,,
2010-03-01,7577.71484375,7620.524703730557,7451.055275127742,7492.80508143259,3501600,0.019048906685854572,,60.21381201436943,81.92750038508703,,-18.07249961491297
2010-03-02,7597.5849609375,7664.454768698822,7592.625022951085,7649.584720319389,3158200,0.002622178004479725,,63.35831690052706,76.18668942635864,79.05709490572283,-23.813310573641367
2010-03-03,7629.48486328125,7670.214656069337,7604.824820663381,7628.7446323171935,3005000,0.004198689782050735,,68.20020196913106,85.78706162878217,80.9868755275704,-14.212938371217835
2010-03-04,7569.7646484375,7663.964406258164,7524.154996981107,7663.964406258164,3480400,-0.00782755532174495,,52.58869825445968,64.9472862460219,75.36717393740204,-35.0527137539781
2010-03-05,7666.224609375,7694.854849174414,7617.965065061622,7659.7246391829685,3218800,0.01274279524098687,,67.1593223078035,90.80030607025736,77.87379615813964,-9.19969392974264
2010-03-08,7762.234375,7763.7241142528,7716.244351813266,7741.764254155971,3455000,0.012523735021745974,,75.9772802308704,99.52354086292424,95.16192346659079,-0.47645913707576487
2010-03-09,7770.55419921875,7770.55419921875,7737.614408911554,7762.364295380642,2978600,0.001071833677883438,50.72112051249951,76.62980680261845,100.0,99.76177043146211,-0.0
2010-03-10,7779.04443359375,7803.234264159243,7736.664744970157,7797.664465461991,2974000,0.0010926163253393018,56.00729355454405,77.38214685134334,91.33227243639968,95.66613621819984,-8.66772756360033
2010-03-11,7749.62451171875,7818.803881027051,7749.364259009537,7817.553886776421,3106000,-0.0037819454723706514,52.860824110524845,68.24657345260665,76.52142157866993,83.9268470075348,-23.47857842133007
2010-03-12,7748.29443359375,7773.484259119075,7726.05430153018,7773.484259119075,2575400,-0.00017163129942476818,48.46016418345789,67.81224325060435,64.89251985759664,70.70697071813328,-35.10748014240337
2010-03-15,7634.884765625,7766.324101794327,7634.884765625,7750.834427025672,2705800,-0.014636726693947999,28.715186509309206,41.069245892949795,0.0,32.44625992879832,-100.0
