Date,close,high,low,open,volume,dailyreturn,macd,rsi,k,d,r
2015-02-24,112.3815689086914,113.1258177094112,110.52094690689188,110.89307130725176,72531000,0.0168347748772021,1.3490600394046055,77.66226397109276,90.47619409642196,86.41460673125391,-9.523805903578053
2015-02-25,114.98643493652344,114.98643493652344,113.49793739689208,113.49793739689208,48183000,0.0231787654606285,1.8006611105164012,84.10579753850007,100.0,95.23809704821102,-0.0
2015-02-26,112.00946044921876,114.6143316224564,112.00946044921874,114.24220716913672,55574000,-0.0258897885559117,1.601888809652948,60.264988627095654,52.94138239496585,76.47069119748296,-47.05861760503415
2015-03-02,110.89306640625,113.87006147755872,110.5209420223364,112.75368832581796,41388000,-0.0099669620627704,1.2641222129306868,53.44719829048276,21.42810303495583,37.18474271496088,-78.57189696504417
2015-03-03,112.00946044921876,112.3815849025384,110.5209626359401,111.63733599589908,29134000,0.0100673024847099,1.1516285518776923,59.01162593534289,38.461572528045345,29.94483778150062,-61.538427471954655
2015-03-04,112.00946044921876,112.75370935585806,110.89308708925977,111.63733599589908,32627000,0.0,1.0330168423675303,59.01162593534289,33.33379887701227,35.89768570252884,-66.66620112298773
2015-03-05,111.63733673095705,112.38158564249674,110.52096336364744,111.63733673095705,28872000,-0.0033222525737496,0.8668498532283024,55.80966223819359,25.00048102357958,29.16713995029596,-74.99951897642042
2015-03-06,110.89306640625,111.2651907901636,110.5209420223364,110.89306640625,31316000,-0.006666858476754,0.6301704278210991,49.37913085738767,9.09086161509473,17.045671319337192,-90.90913838490528
2015-03-09,108.2882080078125,109.77670571238724,107.9160835816688,109.77670571238724,67163000,-0.0234898220678176,0.1159248136460462,33.27617681218115,6.2500135648902315,7.670437589992516,-93.74998643510978
2015-03-10,107.17183685302734,107.91608572006226,107.17183685302734,107.91608572006226,46809000,-0.0103092587394614,-0.3471923499982949,28.496869107951923,0.0,3.1250067824451513,-100.0
2015-03-11,108.66031646728516,110.1488139531384,106.42757023850533,106.79969460996864,51795000,0.0138887198163737,-0.4155540997713984,41.8578461004002,35.293979271738735,17.646989635869403,-64.70602072826127
2015-03-12,110.14883422851562,110.52095866847682,109.03246090863202,109.40458534859322,32183000,0.0136988167311165,-0.242317470141387,52.5074012726205,62.50007327014403,48.897026270941424,-37.49992672985597
2015-03-13,110.89306640625,111.2651907901636,109.40456887059564,110.1488176384228,45451000,0.006756605123849,-0.0288221883498636,57.20980863315216,92.30769796969652,77.40388561992032,-7.692302030303474
2015-03-16,108.66031646728516,111.2651870675283,108.66031646728516,110.893062696065,36912000,-0.0201342609716039,-0.1929482324778177,42.175908791050915,46.15381063763838,69.23075430366748,-53.84618936236162
2015-03-17,110.89306640625,111.63731517407716,110.5209420223364,110.5209420223364,55718000,0.0205479793502816,0.0107645122524218,56.0387545533862,85.71429547835473,65.93405305799659,-14.285704521645274
2015-03-18,114.2422103881836,114.61433485198876,111.63733914154749,112.3815880691578,70808000,0.0302015634563139,0.5750597946079807,69.29088824897318,95.45456011777492,90.58442779806488,-4.545439882225062
