Date,close,high,low,open,volume,dailyreturn,macd,rsi,k,d,r
2015-02-24,61.91709518432617,62.638740622737146,61.91709518432617,62.13358932457712,53257512,0.0,-0.201051333816892,42.38868623793272,44.82731642424319,42.72598079609881,-55.17268357575681
2015-02-25,62.277931213378906,62.422257273645336,61.70061679775833,61.917105888157984,25347168,0.005827728642284,-0.140340655649986,50.97871723438547,78.26156622783108,61.54444132603712,-21.73843377216892
2015-02-26,62.85524368286133,63.288232024809176,62.133598142040654,62.422255340913466,38978940,0.0092699365286301,-0.0213494517426298,61.88867929355459,81.24997335242024,79.75576979012564,-18.75002664757976
2015-03-02,62.85524368286133,63.793383394655926,62.78308065496243,63.288232024809176,29402604,0.0,0.0515067462999496,61.88867929355459,66.66666796446926,73.95832065844473,-33.33333203553075
2015-03-03,62.277931213378906,63.14390283680976,62.20576818324568,62.85524562899948,19361496,-0.0091847940705674,0.017147562490642,46.86831669842369,27.58618263863786,47.12642530155354,-72.41381736136213
2015-03-04,63.72120666503906,64.08203193030822,62.566578025641505,62.78307216734769,56449932,0.0231747494423852,0.1859493213966558,69.25420886167866,84.84828368068678,56.2172331596623,-15.151716319313218
2015-03-05,63.86554336547851,64.51502076003426,63.28822899536741,63.93770638992316,52476732,0.0022651281730772,0.2988321769957522,70.7339759094944,76.92309265971433,80.88568817020052,-23.076907340285675
2015-03-06,64.08204650878906,64.29854069974705,63.50473205775292,63.865552317831074,33571692,0.0033899835795896,0.3824724634759064,73.06720698449153,81.81867225188331,79.3708824557988,-18.18132774811669
2015-03-09,63.36038589477539,63.937700209077626,63.36038589477538,63.793374174140325,19914972,-0.0112615101004099,0.3210482715455782,55.400433748342046,49.999628586986695,65.90915041943498,-50.000371413013305
2015-03-10,62.85524368286133,63.64905225158088,62.85524368286132,63.43255808060696,21674268,-0.0079725242323013,0.2031995881904293,46.04830850928397,28.124922589405816,39.06227558819624,-71.87507741059419
2015-03-11,62.99957275390625,63.50472410713877,62.350090262345674,62.42225328787115,28729932,0.0022962136901916,0.1420729169293793,49.00011412175544,30.00015438158424,29.062538485495004,-69.99984561841576
2015-03-12,62.85524368286133,63.36039505270807,62.78308065496243,62.78308065496243,34865292,-0.0022909531721542,0.0798508571533958,45.981242548198765,23.33347056891605,26.66681247525012,-76.66652943108394
2015-03-13,63.50472259521485,63.93770582533632,62.99957125400899,62.99957125400899,28796460,0.0103329312607629,0.1243797608011902,59.46638105096455,59.259004525108075,41.29623754701204,-40.740995474891925
2015-03-16,62.99957275390625,63.79338129651777,62.99957275390624,63.50472410713877,33573540,-0.0079545240206537,0.079212426314605,48.22920181986044,40.90930491618042,50.08415472064422,-59.09069508381958
2015-03-17,62.99957275390625,63.64905015818972,62.99957275390624,62.99957275390624,28448112,0.0,0.0484316229957002,48.22920181986045,40.90930491618042,40.90930491618042,-59.09069508381958
2015-03-18,63.432559967041016,63.72121717449827,62.99957669949384,62.99957669949384,36242976,0.0068728595164626,0.0847961931395957,58.020502297685304,68.18210465613345,54.54570478615691,-31.817895343866557
2015-03-19,65.74180603027344,65.81397412928126,63.72120100357663,63.72120100357663,120971928,0.0364047433121457,0.4075634386796452,81.0082611923755,97.6189166785532,82.9005106673433,-2.381083321446813
2015-03-20,67.11294555664062,67.47376576590723,65.6696545450202,65.95831172988888,107852976,0.0208564322941751,0.7655372745740436,86.33853354806816,91.93552698017317,94.77722182936316,-8.064473019826828
2015-03-23,67.4737548828125,68.33972629774277,67.1850977445024,67.4737548828125,72109884,0.0053761509523877,0.9958243491889648,87.45072759961977,83.78377311023661,87.85965004520486,-16.216226889763387
2015-03-24,67.32942962646484,68.12324318496029,67.11294056935878,67.61809187715954,45345300,-0.002138983618124,1.072204444033943,84.16187449210997,81.08113066441719,82.43245188732688,-18.918869335582812
2015-03-25,68.12324523925781,68.41190241138051,67.40159976531271,67.83458297985834,43284780,0.0117900243206716,1.1759173538565193,87.31144747356308,94.66667034674684,87.87390050558199,-5.333329653253167
2015-03-26,68.12324523925781,68.12324523925781,67.11294259319001,67.76241995864687,43623888,0.0,1.186912305777568,87.31144747356308,93.84618318184866,94.25642676429771,-6.153816818151348
2015-03-27,67.11294555664062,68.12324824731952,66.67995723569909,68.12324824731952,48414828,-0.0148304690868569,1.008159305130761,63.99009537721983,52.63167598106505,73.23892958145683,-47.36832401893495
2015-03-30,67.83458709716797,68.26757542527119,67.47376688193334,67.83458709716797,38992800,0.0107526429445465,0.9509686043640642,70.69857159190111,66.66665190568739,59.649163943376195,-33.333348094312605
2015-03-31,66.1026382446289,68.48406366876434,65.66964995395823,68.1954065040761,101265780,-0.0255319436095067,0.6462131187586522,46.011740023762385,15.384671002447424,41.025661454067375,-84.61532899755258
2015-04-01,66.17481231689453,66.75212674269751,65.30884067819007,66.10264928548854,37494072,0.0010918485885318,0.4431327306691486,46.93827846928113,27.27278182587882,21.328726414163093,-72.72721817412118
2015-04-02,67.25726318359375,67.47375731695548,66.75211190150851,67.04076905023203,38727612,0.0163574452091475,0.4436542486119066,59.459824775313464,61.363328219392024,44.31805502263539,-38.636671780607976
2015-04-07,67.54592895507812,67.762423116077,66.96861458393244,67.69026009150305,22234212,0.0042919642849039,0.462533982130779,62.3063385967969,70.45452503741983,65.90892662840591,-29.54547496258018
2015-04-08,67.61810302734375,67.83459212014874,66.82429442522637,67.83459212014874,29445108,0.0010685184641345,0.463131106111021,63.084033204593744,72.72756452094194,71.59104477918086,-27.272435479058057
2015-04-09,67.11294555664062,67.69025992637799,66.82428837177194,67.61809690198007,31403988,-0.0074707430123978,0.3765204220014766,53.766895033615455,56.81821036840847,64.77288744467518,-43.18178963159153
2015-04-10,67.18511199951172,67.69026337055398,66.82429177188608,67.69026337055398,28247604,0.0010752983984316,0.3171394110170951,54.9085812288848,74.28566762953672,65.55193899897257,-25.714332370463275
2015-04-13,67.040771484375,67.47375976681957,66.82428243042928,67.25726562559728,17920980,-0.0021484003053796,0.2482756810187538,51.83629389817893,26.666499571612515,50.4760836005746,-73.33350042838748
2015-04-14,67.69025421142578,67.69025421142578,66.82428272993197,67.1129398904299,27583248,0.0096878766856398,0.2813876024542026,63.011369310157555,85.71349852508699,56.18999904834973,-14.286501474913008
2015-04-15,66.46347045898438,67.76243047883986,66.2469762744622,67.4737732619028,44381568,-0.0181234915828448,0.1272579347600952,41.29426355475114,13.636433845780637,49.67496618543379,-86.36356615421937
2015-04-16,67.32942962646484,67.40159773277684,66.82428340594072,67.04077246304679,22712844,0.0130290994662227,0.1427013034144835,54.56001492973,71.42765178095017,42.532042813365386,-28.572348219049836
2015-04-17,66.6077880859375,67.32942843810744,66.53561998089927,67.32942843810744,22677732,-0.0107180700108543,0.0506011009529885,44.503437013706495,23.808823152361285,47.61823746665571,-76.19117684763872
2015-04-20,66.96862030029297,67.25727751050523,65.9583175209113,65.9583175209113,23638692,0.0054172676307748,0.0402941892285184,50.02994262117053,55.99997355718109,39.904398354771175,-44.00002644281891
2015-04-21,66.46347045898438,67.25727907738063,66.39130742656951,66.96862186044359,20777988,-0.0075430827011734,-0.0343196019524043,42.859757044763896,28.0000726037179,42.00002308044948,-71.9999273962821
2015-04-22,66.39130401611328,67.11294956502445,66.24697287142011,66.24697287142011,25317600,-0.0010858061183492,-0.0874237494424505,41.83196562548598,23.999965927805917,26.000019265761892,-76.00003407219408
2015-04-23,67.32942962646484,67.8345809342656,66.75211529962874,66.75211529962874,52587612,0.0141302482946241,0.0080320111073888,57.66759063222282,73.07673836171705,48.53835214476147,-26.923261638282945
2015-04-24,68.26757049560547,68.77272181282275,67.69025615800766,67.83458219876874,80965500,0.0139335929970789,0.1890828816073906,68.09176943502588,82.05121706682021,77.56397771426862,-17.948782933179785
2015-04-27,68.33973693847656,68.84488828099208,68.26757391448206,68.62839412173157,41227956,0.0010571116321729,0.2997143504592969,68.80095303193696,82.49994943822614,82.27558325252316,-17.500050561773865
2015-04-28,67.54592895507812,68.84488883379441,67.32943479407923,68.55623164822157,45984708,-0.0116156136818769,0.2487272909454105,53.19505869547687,49.99992695956429,66.2499381988952,-50.00007304043571
